"sku","tier_price_website","tier_price_customer_group","tier_price_qty","tier_price","tier_price_value_type"
"CFI2TG83320134713EBOPTIS","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFI2TG83320134713EBOPTIS","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFI2TG833201UNV13EBOPTIS","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFI2TG833201UNV13EBOPTIS","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFI2TG84320134714EBOPTIS","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFI2TG84320134714EBOPTIS","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFI2TG843201UNV14EBOPTIS","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFI2TG843201UNV14EBOPTIS","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA248120CAVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA248120CAVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA248120LEVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA248120LEVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA248120OCVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA248120OCVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA248120SOVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA248120SOVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA248347AJVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA248347AJVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA248347LEVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA248347LEVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA248347SOVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA248347SOVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA248UNVAJVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA248UNVAJVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA248UNVHIVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA248UNVHIVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA2U6120OCVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA2U6120OCVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA2U6120SOVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA2U6120SOVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA2U6347AJVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA2U6347AJVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA2U6347OCVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA2U6347OCVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA2U6UNVAJVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA2U6UNVAJVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA2W8120OCVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA2W8120OCVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA2W8120SOVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA2W8120SOVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA2W8347AJVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA2W8347AJVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA2W8347SOVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA2W8347SOVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA348120O3VA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA348120O3VA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA348120OCVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA348120OCVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA348347AKVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA348347AKVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA348347O3VA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA348347O3VA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA448120LEVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA448120LEVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA448120O4VA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA448120O4VA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA448120OCVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA448120OCVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA448120SOVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA448120SOVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA448347O4VA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA448347O4VA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA448347UJVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA448347UJVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA448UNVALVA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA448UNVALVA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA448UNVH4VA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA448UNVH4VA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA82GFSVA254UNVCT","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA82GFSVA254UNVCT","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIAA82GFSVA454UNVCZ","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIAA82GFSVA454UNVCZ","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICG4","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICG4","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSB248120OCZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSB248120OCZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSM2120HPF120","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSM2120HPF120","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSM2120LPF120","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSM2120LPF120","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSM3125HPF120SO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSM3125HPF120SO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSM3125HPFUNVAJ","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSM3125HPFUNVAJ","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSM4132HPF120SO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSM4132HPF120SO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSM4132HPFUNVAJ","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSM4132HPFUNVAJ","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW124120SOZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW124120SOZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW124347AJZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW124347AJZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW124UNVAJZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW124UNVAJZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW136UNVAJZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW136UNVAJZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW148120LEZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW148120LEZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW148120OCZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW148120OCZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW148120S0Z","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW148120S0Z","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW148120SOZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW148120SOZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW148347AJZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW148347AJZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW148UNVAJZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW148UNVAJZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW236347AJZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW236347AJZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW248120LEZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW248120LEZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW248120OCZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW248120OCZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW248120SOZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW248120SOZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW248347AJZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW248347AJZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW248UNVAJZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW248UNVAJZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW482835ULAGZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFICSW482835ULAGZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW484735ULAGZO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFICSW484735ULAGZO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIDPA2G12LS232120","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIDPA2G12LS232120","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIDPA2G12LS232347AJ","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIDPA2G12LS232347AJ","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIDPA2G12LS232347SO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIDPA2G12LS232347SO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIDPA2G12LS232UNVAJ","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIDPA2G12LS232UNVAJ","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIDPA2G18LS332120O3","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIDPA2G18LS332120O3","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIDPA2G18LS332347AK","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIDPA2G18LS332347AK","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIDPA2G18LS332347O3","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIDPA2G18LS332347O3","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIDPA2G18LS332UNVAK","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIDPA2G18LS332UNVAK","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIDPA2G18LS332UNVH3","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIDPA2G18LS332UNVH3","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIDPA2G9LS26UUNVAJ","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIDPA2G9LS26UUNVAJ","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIDPA2G9LS26UUNVHI","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIDPA2G9LS26UUNVHI","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIDWAE43L8404UNV","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIDWAE43L8404UNV","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIDWPE43L8404UNV","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIDWPE43L8404UNV","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE248120CA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE248120CA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIEE248120SO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIEE248120SO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE248347AJ","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIEE248347AJ","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE248T120CJ","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIEE248T120CJ","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE248T120O4","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIEE248T120O4","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE248T347AL","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIEE248T347AL","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE248TUNVAL","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE248TUNVAL","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIEE248TUNVH4","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIEE248TUNVH4","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE248UNVAJ","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE248UNVAJ","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIEE248UNVHI","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIEE248UNVHI","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE254TUNVGZ","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIEE254TUNVGZ","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE254UNVGX","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIEE254UNVGX","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE296S120SO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIEE296S120SO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE9G4","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIEE9G4","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFBX24LL40UNV","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFBX24LL40UNV","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFBX24LL40UNVLCA","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFBX24LL40UNVLCA","All Websites [USD]","Tools & Lighting",10,10,"Discount"
"CFIFBX24LL40UNVLCA","All Websites [USD]","Tools & Lighting",20,20,"Discount"
"CFIFBX24LL40UNVLCA","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFBXGRIP5","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFBXGRIP5","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF248120OC","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF248120OC","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF248120SO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF248120SO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF248347AJ","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF248347AJ","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF248347DC","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF248347DC","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF248347SO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF248347SO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF248H120","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF248H120","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF248T120O4","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF248T120O4","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF248T34704","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF248T34704","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF248T347AL","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF248T347AL","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF248TUNVAL","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF248TUNVAL","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF248UNVAJ","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF248UNVAJ","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF296H120CB","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF296H120CB","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF296H120LE","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF296H120LE","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF296H120SO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF296H120SO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF296H347GB","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF296H347GB","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF296S120SO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF296S120SO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF296S347DC","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF296S347DC","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF296S347SO","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFF296S347SO","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF296SUNVAJ","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFF296SUNVAJ","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFH360120","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFH360120","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFH360277","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFH360277","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFH360347","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFH360347","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFH4C4DXX432UNVH4","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFH4C4DXX432UNVH4","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFH4C4DXX454120CZ","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFH4C4DXX454120CZ","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFH4C4DXX454120PV","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFH4C4DXX454120PV","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFH4C4DXX454347PV","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFH4C4DXX454347PV","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFH4C4DXX454UNVPV","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFH4C4DXX454UNVPV","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFH4C5DWW654347P6","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFH4C5DWW654347P6","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFH4C5DWW654UNVP6","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFH4C5DWW654UNVP6","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFH4C5DXX654120I6","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFH4C5DXX654120I6","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFH4C5DXX654347P6","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFH4C5DXX654347P6","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFH4C5DXX654347UT","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFH4C5DXX654347UT","All Websites [USD]","Tools & Lighting",5,5,"Discount"
"CFIFH4C5DXX654UNVP6","All Websites [USD]","B2B Registered Users",5,5,"Discount"
"CFIFH4C5DXX654UNVP6","All Websites [USD]","Tools & Lighting",5,5,"Discount"
